0,0,1.9702,26.934879642914076,2.8444,26.358340592334493
1,1,1.5516,42.726682475158086,2.5371,23.038903061224488
2,2,1.2801,53.633229247983344,2.6901,23.04597701149425
3,3,1.1053,60.38889629432152,2.3362,32.259114583333336
4,4,0.9813,64.51765447667087,1.6712,49.166666666666664
5,5,0.8393,70.10032966434176,2.5007,43.86145104895105
6,6,0.7650,72.77653042521993,1.9623,43.41517857142857
7,7,0.6841,75.7303800776583,3.5710,28.706983805668017
8,8,0.6237,77.67251649560117,2.5126,45.63301282051282
9,9,0.5483,80.12414533660589,3.0167,40.357142857142854
