4,91,2.191697597503662,15.455612109994712,2.106696128845215,15.489943484042554
4,92,1.990747332572937,18.84626189846642,2.026823043823242,16.47481715425532
4,93,1.8868637084960938,24.335255817028028,1.8977909088134766,21.268284574468083
4,94,1.8024847507476807,28.484845980962454,1.8468064069747925,27.79255319148936
4,95,1.7733205556869507,30.75588313061872,2.00473690032959,23.57671210106383
4,96,1.7646594047546387,31.47144368059228,1.8648403882980347,20.59300199468085
4,97,1.6864339113235474,34.64684690639873,1.7925662994384766,27.854886968085108
4,98,1.6476892232894897,35.49543892120571,1.7942850589752197,31.742436835106382
4,99,1.6975419521331787,35.22565772078266,1.8055661916732788,25.93708444148936
4,100,1.6025793552398682,36.64975542041248,1.750244379043579,30.445894281914896
4,101,1.568097710609436,38.68612837123216,1.7645893096923828,25.86643949468085
4,102,1.5323586463928223,40.348608540454784,1.7885862588882446,29.25739694148936
4,103,1.5093859434127808,40.92907191961925,1.7605544328689575,32.195395611702125
4,104,1.491192102432251,42.44199497620307,1.7170345783233643,28.06682180851064
4,105,1.443042278289795,43.84998016922263,1.7254184484481812,30.50822805851064
4,106,1.4086004495620728,45.20756213643575,1.7278454303741455,30.11760305851064
4,107,1.3827382326126099,46.01855830248545,1.6887201070785522,34.16514295212766
4,108,1.3585697412490845,46.628354706504496,1.7967066764831543,29.417386968085108
4,109,1.3844901323318481,44.900185087255416,1.762391448020935,30.69522938829787
4,110,1.3306962251663208,47.52487109994712,1.7484344244003296,31.058843085106382
4,111,1.312631607055664,48.96342874140666,1.7258663177490234,30.53523936170213
4,112,1.3050612211227417,48.69034241142253,1.7576360702514648,33.59790558510638
4,113,1.272676944732666,49.73187136435748,1.848527193069458,30.89885305851064
4,114,1.2380460500717163,51.40633262823903,1.7880375385284424,34.645113031914896
4,115,1.2040910720825195,52.79366076150185,1.8008261919021606,32.52368683510638
4,116,1.1696488857269287,54.70691763617134,1.8247630596160889,33.855551861702125
4,117,1.1464699506759644,56.17480830248545,1.8760679960250854,33.5438829787234
4,118,1.1172972917556763,57.29400780010577,1.8822721242904663,32.42603058510638
4,119,1.0867897272109985,59.25188392384981,1.845733880996704,33.722573138297875
4,120,1.0734156370162964,58.94781200423056,1.8356022834777832,36.97016289893617
